TIME,ID,AGE,S,ETHBLACK,ASVABC,URBAN,REGNE,REGNC,REGW,REGS,EARNINGS,AGESQ
2,111,22,12,0,48.25,1,1,0,0,0,7.0239191,484
2,114,25,12,0,60.5,1,1,0,0,0,16.259071,625
2,117,22,15,0,63.25,1,1,0,0,0,11.381349,484
2,118,20,9,0,45.5,1,1,0,0,0,5.6906743,400
2,119,24,16,0,45.5,1,1,0,0,0,5.5280843,576
2,122,20,12,0,53.25,1,1,0,0,0,9.7554436,400
2,125,25,13,0,45,1,1,0,0,0,7.2190285,625
2,126,23,14,0,58,1,1,0,0,0,15.624965,529
2,128,23,12,0,59,1,1,0,0,0,8.7311192,529
2,133,19,12,0,49,1,1,0,0,0,5.6093798,361
2,134,20,11,0,50,1,1,0,0,0,12.795887,400
2,140,23,16,0,55.25,1,1,0,0,0,9.6741457,529
2,143,20,12,0,53.75,1,1,0,0,0,7.9181657,400
2,145,19,11,0,50.75,1,1,0,0,0,5.6093798,361
2,147,20,14,0,42.75,1,1,0,0,0,8.1295357,400
2,148,19,12,0,56.75,1,1,0,0,0,6.6011839,361
2,150,22,12,0,49,1,1,0,0,0,6.5686641,484
2,152,20,12,0,62.5,1,1,0,0,0,7.1052136,400
2,155,18,9,0,44.5,1,1,0,0,0,9.3977432,324
2,158,23,16,0,57.5,1,1,0,0,0,8.812418,529
2,160,22,14,0,60,1,1,0,0,0,9.4627781,484
2,161,20,12,0,49,1,1,0,0,0,13.007257,400
2,165,21,12,0,49.5,1,1,0,0,0,8.2433481,441
2,166,20,12,0,52.5,1,1,0,0,0,5.950819,400
2,167,22,12,0,45.25,1,1,0,0,0,10.194438,484
2,176,22,16,0,58.5,1,0,0,0,1,10.161921,484
2,177,21,12,0,53.5,1,0,0,0,1,7.9181657,441
2,178,23,13,0,60.5,1,1,0,0,0,11.820343,529
2,180,24,14,0,60.5,1,1,0,0,0,6.9913998,576
2,183,23,12,0,52,1,1,0,0,0,12.275596,529
2,188,23,10,0,41,1,1,0,0,0,6.649961,529
2,193,24,16,0,51.5,1,1,0,0,0,17.576057,576
2,197,19,12,0,38,1,1,0,0,0,4.4549856,361
2,199,23,12,0,39.25,1,1,0,0,0,12.096748,529
2,200,23,12,0,44.5,1,1,0,0,0,6.2597418,529
2,202,21,12,0,56.75,1,0,0,1,0,8.1295357,441
2,206,19,9,0,39.75,1,1,0,0,0,8.9424906,361
2,207,19,9,0,40.25,1,1,0,0,0,6.7637744,361
2,209,21,11,0,55.25,1,1,0,0,0,12.194304,441
2,212,21,12,0,54,1,1,0,0,0,22.356226,441
2,218,24,16,0,61,1,1,0,0,0,15.00712,576
2,223,19,9,1,30.75,1,1,0,0,0,6.7637744,361
2,231,24,12,0,46.25,1,1,0,0,0,10.178181,576
2,236,20,13,0,53.5,1,1,0,0,0,5.4467878,400
2,240,19,12,0,49.5,1,0,0,1,0,8.1295357,361
2,242,23,12,0,44,1,0,0,1,0,9.7554436,529
2,243,23,12,0,57.25,1,1,0,0,0,10.942356,529
2,249,19,10,0,50.25,1,1,0,0,0,5.4142714,361
2,254,20,12,0,62.5,1,1,0,0,0,5.4467878,400
2,255,19,12,0,51.5,1,1,0,0,0,6.6662188,361
2,259,23,12,0,57.5,1,1,0,0,0,16.405403,529
2,260,21,14,0,58.75,1,1,0,0,0,14.503091,441
2,262,21,12,0,49.75,1,0,0,0,1,6.9101057,441
2,263,20,12,0,49.25,1,1,0,0,0,9.950552,400
2,264,20,12,0,59.5,1,0,0,0,1,14.649426,400
2,269,22,16,0,59.5,1,1,0,0,0,13.283658,484
2,270,20,12,0,57.5,1,1,0,0,0,5.4142714,400
2,272,25,16,0,61,1,1,0,0,0,8.0807581,625
2,273,22,15,0,55,1,1,0,0,0,9.3652248,484
2,274,21,12,0,61.5,1,1,0,0,0,7.0239191,441
2,277,22,12,0,44.5,1,1,0,0,0,9.2026329,484
2,278,21,13,0,51,1,1,0,0,0,6.5036287,441
2,279,19,12,0,50,1,1,0,0,0,4.5037632,361
2,292,25,16,0,62.75,1,1,0,0,0,10.942356,625
2,294,20,12,0,50.5,0,1,0,0,0,10.161921,400
2,297,24,12,0,55.25,1,1,0,0,0,8.1295357,576
2,306,22,13,1,44.5,1,1,0,0,0,5.3329749,484
2,307,24,12,0,51.75,1,1,0,0,0,8.5360117,576
2,308,20,12,0,36,1,1,0,0,0,8.1295357,400
2,309,23,12,0,48,1,1,0,0,0,21.25061,529
2,310,21,12,0,43.25,1,1,0,0,0,13.007257,441
2,312,19,12,0,50,1,1,0,0,0,6.9101057,361
2,315,17,10,0,32.5,1,1,0,0,0,7.9669456,289
2,317,22,16,0,58,0,1,0,0,0,9.4952993,484
2,318,18,12,0,39.25,1,1,0,0,0,7.3165827,324
2,320,22,12,0,56.5,1,0,0,0,1,13.495027,484
2,322,24,14,0,47.25,1,0,0,0,1,8.2921267,576
2,323,22,12,0,55,1,1,0,0,0,21.136797,484
2,333,25,12,1,49.25,1,1,0,0,0,10.161921,625
2,341,22,14,0,50.5,1,1,0,0,0,10.942356,484
2,343,23,12,1,29,1,1,0,0,0,6.9101057,529
2,348,24,12,0,52.5,1,1,0,0,0,16.259071,576
2,349,23,13,0,52.25,1,1,0,0,0,19.527147,529
2,351,22,12,0,41.75,1,1,0,0,0,8.2270908,484
2,352,20,12,0,52.75,1,1,0,0,0,6.4385924,400
2,353,22,12,0,51,1,1,0,0,0,14.84453,484
2,354,25,12,0,56.75,1,1,0,0,0,11.202498,625
2,356,19,11,0,50.75,1,1,0,0,0,5.5606022,361
2,357,24,16,0,52.25,1,1,0,0,0,10.828543,576
2,361,24,16,0,58.25,1,1,0,0,0,8.1295357,576
2,363,20,8,0,45.5,1,1,0,0,0,5.4142714,400
2,369,23,16,0,62,1,1,0,0,0,9.787962,529
2,370,22,16,0,61.25,1,1,0,0,0,6.5036287,484
2,371,22,14,0,53.75,1,1,0,0,0,8.5360117,484
2,374,20,12,0,39.25,1,1,0,0,0,7.1539917,400
2,375,21,12,0,38.25,1,1,0,0,0,17.267136,441
2,376,21,12,0,62,1,1,0,0,0,11.755309,441
2,377,23,12,1,46,1,1,0,0,0,3.9184363,529
2,378,20,10,1,43.75,1,1,0,0,0,7.3165827,400
2,379,18,8,1,31,1,1,0,0,0,8.6986017,324
2,381,24,12,1,54.5,1,1,0,0,0,16.080219,576
2,382,22,12,1,34,1,1,0,0,0,7.0239191,484
2,383,21,12,1,45.5,1,1,0,0,0,10.519619,441
2,384,19,12,1,44.5,1,1,0,0,0,10.291992,361
2,385,21,12,1,45.75,1,1,0,0,0,7.5929871,441
2,386,20,12,1,49.75,1,1,0,0,0,8.0319815,400
2,392,22,12,0,62.75,1,1,0,0,0,15.624965,484
2,393,19,12,0,56,1,1,0,0,0,8.1295357,361
2,398,23,10,1,43.25,1,1,0,0,0,13.576324,529
2,399,24,14,0,58.25,1,1,0,0,0,9.7554436,576
2,401,20,12,0,44.25,1,1,0,0,0,6.5361452,400
2,402,24,12,0,43.5,0,1,0,0,0,6.5036287,576
2,403,25,7,0,33.5,1,1,0,0,0,7.3165827,625
2,404,24,10,0,36.75,1,1,0,0,0,9.0237856,576
2,405,22,12,0,42.25,1,1,0,0,0,7.7230587,484
2,408,21,12,0,62.75,1,1,0,0,0,8.8286734,441
2,413,22,12,0,42.75,1,0,0,0,1,7.6905394,484
2,416,24,14,0,53.5,1,1,0,0,0,13.007257,576
2,422,23,16,0,63,1,1,0,0,0,6.2434831,529
2,424,24,12,0,61,1,1,0,0,0,21.494492,576
2,429,23,16,0,60.5,1,1,0,0,0,11.722793,529
2,432,23,12,0,32.5,1,1,0,0,0,5.4467878,529
2,433,21,12,0,32.5,1,1,0,0,0,6.0971522,441
2,434,18,12,0,51.75,1,1,0,0,0,6.1784468,324
2,435,20,12,0,40.75,1,1,0,0,0,9.7554436,400
2,436,19,12,0,53,1,1,0,0,0,6.5036287,361
2,440,20,12,0,50.75,1,1,0,0,0,11.706532,400
2,449,21,12,0,53.25,1,1,0,0,0,8.1295357,441
2,450,20,12,0,43.5,1,1,0,0,0,9.6904068,400
2,454,20,13,0,55.75,1,1,0,0,0,12.730852,400
2,456,23,16,0,52.25,1,1,0,0,0,11.381349,529
2,460,20,12,0,43.75,1,1,0,0,0,7.1052136,400
2,464,22,14,0,58.75,1,1,0,0,0,5.4955654,484
2,465,18,12,0,59.5,1,1,0,0,0,5.4467878,324
2,471,22,12,0,45.25,1,0,1,0,0,8.8611956,484
2,474,21,12,0,46,1,0,1,0,0,5.6906743,441
2,484,20,12,0,40.25,1,0,1,0,0,5.8532658,400
2,490,24,12,0,41.5,1,0,1,0,0,8.6986017,576
2,491,22,12,0,38,1,0,1,0,0,6.7962914,484
2,492,20,12,0,51.25,1,0,1,0,0,7.2515454,400
2,495,21,12,0,56.5,1,0,1,0,0,9.4302607,441
2,496,19,12,0,61.75,1,0,1,0,0,6.2597418,361
2,500,18,12,0,51.75,1,0,1,0,0,7.1052136,324
2,502,21,12,0,58,1,0,1,0,0,13.608843,441
2,505,22,12,0,44,1,0,1,0,0,8.8611956,484
2,510,20,12,0,57.5,1,0,1,0,0,7.5604677,400
2,512,22,13,0,50.5,1,0,1,0,0,15.446117,484
2,526,22,12,0,38.75,1,0,1,0,0,8.3896799,484
2,531,24,9,0,34.75,1,0,1,0,0,16.925692,576
2,533,22,14,0,52.75,1,0,1,0,0,4.8614631,484
2,536,21,10,0,31,1,0,1,0,0,6.9913998,441
2,538,23,11,0,47,1,0,1,0,0,9.8367395,529
2,543,22,12,0,41.5,1,0,1,0,0,11.608974,484
2,544,21,12,0,43.25,1,0,1,0,0,7.3816185,441
2,545,22,12,0,53.5,1,0,1,0,0,13.527549,484
2,548,19,12,0,54.75,1,0,1,0,0,5.8532658,361
2,549,20,12,0,47.5,1,0,1,0,0,4.6826124,400
2,556,24,16,0,60,1,0,1,0,0,16.876917,576
2,557,22,16,0,63,1,0,1,0,0,4.4712453,484
2,560,22,14,0,52.5,1,0,0,1,0,11.608974,484
2,565,21,13,0,47.5,1,0,1,0,0,10.942356,441
2,568,20,12,0,50.5,1,0,1,0,0,8.3246441,400
2,569,21,12,0,62,1,0,1,0,0,5.6906743,441
2,570,17,12,0,62.75,1,0,1,0,0,7.8043542,289
2,579,19,12,0,57.5,1,0,1,0,0,8.1295357,361
2,580,21,11,0,53.5,1,0,1,0,0,8.1295357,441
2,581,23,12,0,62.5,1,0,1,0,0,10.389548,529
2,582,23,14,0,60.5,1,0,1,0,0,5.8532658,529
2,584,22,10,0,49.5,1,0,1,0,0,5.4793077,484
2,597,20,11,1,30.5,1,0,1,0,0,8.5522709,400
2,598,24,16,1,39.75,1,0,1,0,0,9.9342899,576
2,605,19,12,0,51.5,1,0,1,0,0,12.291857,361
2,607,23,12,0,58.75,1,0,1,0,0,10.568398,529
2,609,20,12,0,47.5,1,0,1,0,0,6.6011839,400
2,613,19,12,0,46,1,0,1,0,0,4.9427571,361
2,620,24,11,1,31,1,0,1,0,0,24.388609,576
2,625,23,12,1,36,1,0,1,0,0,6.2434831,529
2,626,24,12,0,46.5,1,0,1,0,0,6.2922597,576
2,627,24,12,0,61.5,1,0,1,0,0,10.048105,576
2,629,20,8,0,35,0,0,1,0,0,6.5036287,400
2,631,23,11,0,43.25,1,0,1,0,0,6.9588814,529
2,633,24,12,0,57.5,1,0,1,0,0,12.503226,576
2,634,22,12,0,50,1,0,1,0,0,7.0239191,484
2,639,18,12,0,48.5,0,0,1,0,0,6.5036287,324
2,647,21,12,0,49.75,1,0,1,0,0,10.178181,441
2,649,25,17,0,60.5,1,0,1,0,0,10.763505,625
2,659,23,12,0,51.5,1,0,1,0,0,11.137465,529
2,677,20,12,1,49.5,1,0,1,0,0,7.9669456,400
2,678,20,12,1,39,1,0,1,0,0,12.194304,400
2,679,24,12,1,37.25,1,0,1,0,0,5.4467878,576
2,684,22,12,0,44.25,1,0,1,0,0,17.576057,484
2,687,21,12,0,58.75,1,0,1,0,0,6.6662188,441
2,690,20,12,0,54.25,1,0,1,0,0,6.0971522,400
2,692,19,12,0,44.25,1,0,1,0,0,5.950819,361
2,697,25,12,0,43,1,0,1,0,0,18.291458,625
2,700,19,10,0,42,1,0,1,0,0,5.4467878,361
2,701,21,9,0,36.5,0,0,1,0,0,6.3572969,441
2,702,21,12,0,44.5,1,0,0,0,1,5.4467878,441
2,703,19,10,0,49.25,1,0,1,0,0,5.6906743,361
2,704,23,13,0,51.5,1,0,1,0,0,16.876917,529
2,705,23,12,0,57.75,1,0,1,0,0,11.07243,529
2,707,20,12,0,44,1,0,1,0,0,4.975276,400
2,710,23,16,0,55.25,1,0,0,0,1,7.3165827,529
2,711,20,12,0,46.25,1,0,1,0,0,7.8043542,400
2,716,21,12,0,40.25,1,0,1,0,0,7.8043542,441
2,718,22,12,0,55.5,1,0,1,0,0,13.625101,484
2,719,23,12,0,34.75,1,0,1,0,0,8.3246441,529
2,721,19,12,0,40.25,1,0,0,0,1,8.4547186,361
2,723,19,12,0,45.25,0,0,1,0,0,10.161921,361
2,729,23,12,0,58.25,0,0,1,0,0,22.795218,529
2,731,24,12,0,54.5,0,0,1,0,0,6.7637744,576
2,732,22,12,0,53,0,0,1,0,0,13.007257,484
2,742,23,16,0,56.5,1,0,1,0,0,19.071892,529
2,745,25,12,1,47,1,0,1,0,0,10.048105,625
2,747,18,12,0,54.25,1,0,1,0,0,5.4793077,324
2,748,21,13,0,46,1,0,1,0,0,8.2108297,441
2,749,24,12,0,43.5,1,0,1,0,0,11.381349,576
2,753,23,12,1,45.5,1,0,1,0,0,18.974333,529
2,766,21,12,0,37,1,0,1,0,0,9.3489666,441
2,767,19,9,0,39.75,1,0,1,0,0,6.5036287,361
2,774,21,12,0,49.5,1,0,1,0,0,5.6906743,441
2,785,25,12,0,46.25,1,0,1,0,0,8.1295357,625
2,786,23,12,0,50.25,1,0,1,0,0,6.5036287,529
2,787,20,12,0,39.5,1,0,1,0,0,4.5687995,400
2,794,21,13,0,63,0,0,0,1,0,16.063963,441
2,795,19,12,0,48.75,1,0,1,0,0,6.0971522,361
2,797,20,12,0,53.75,1,0,1,0,0,21.949749,400
2,798,20,11,0,45.25,0,0,1,0,0,2.5201559,400
2,800,21,12,0,45.5,1,0,1,0,0,7.7230587,441
2,803,19,12,0,60,1,0,1,0,0,7.8856487,361
2,806,20,12,0,38.75,1,0,1,0,0,16.665548,400
2,811,23,15,0,56,1,0,1,0,0,7.3165827,529
2,814,23,12,0,44.5,1,0,1,0,0,9.0237856,529
2,818,24,13,0,49.25,1,0,1,0,0,14.064098,576
2,823,20,13,0,42.25,1,0,1,0,0,4.9915342,400
2,829,24,16,0,50.25,1,0,1,0,0,7.4954314,576
2,845,21,12,0,39.5,1,0,1,0,0,10.568398,441
2,847,23,16,1,47.25,1,1,0,0,0,16.259071,529
2,851,22,12,0,53.25,1,0,1,0,0,13.820211,484
2,853,23,12,0,62.75,1,0,1,0,0,14.795754,529
2,855,23,12,0,56.25,1,0,1,0,0,7.5604677,529
2,856,21,13,0,58.75,0,0,0,0,1,8.3409033,441
2,859,21,12,0,42.25,1,0,1,0,0,6.5036287,441
2,860,20,12,0,56,1,0,1,0,0,5.4142714,400
2,861,19,12,0,49.5,1,0,1,0,0,4.9102383,361
2,863,22,12,0,50.5,1,0,1,0,0,9.6904068,484
2,865,22,12,0,53.75,1,0,1,0,0,19.722254,484
2,868,21,13,0,61.75,0,0,1,0,0,2.6990051,441
2,869,20,12,0,53.25,1,0,1,0,0,8.7636404,400
2,872,21,13,0,56,1,0,1,0,0,8.1295357,441
2,875,24,12,0,47.25,1,0,1,0,0,10.893576,576
2,888,23,12,0,43.25,1,0,1,0,0,9.8367395,529
2,889,23,13,0,52.5,1,0,1,0,0,5.9345622,529
2,891,21,12,0,53.5,1,0,1,0,0,20.844128,441
2,893,22,12,0,47,1,0,1,0,0,5.7719712,484
2,899,24,15,0,61,1,0,1,0,0,5.4467878,576
2,905,20,12,0,49.75,1,0,1,0,0,9.3489666,400
2,912,24,16,0,61.5,1,0,1,0,0,5.5606022,576
2,917,23,12,0,44.5,1,0,1,0,0,8.3246441,529
2,919,22,12,0,50,1,0,1,0,0,8.4221983,484
2,922,21,12,0,52.25,1,0,1,0,0,22.762697,441
2,923,20,12,0,39,1,0,1,0,0,9.6091099,400
2,925,24,16,0,60,1,0,1,0,0,18.746712,576
2,926,22,14,0,53.75,1,0,1,0,0,16.259071,484
2,927,25,14,0,62.5,1,0,1,0,0,16.063963,625
2,928,21,11,0,47.75,1,0,1,0,0,6.6337013,441
2,935,23,12,0,48.5,1,0,1,0,0,6.0971522,529
2,937,19,12,0,55.75,1,0,1,0,0,7.5604677,361
2,940,22,12,0,54,1,0,1,0,0,7.5604677,484
2,941,23,13,0,49,1,0,1,0,0,12.893444,529
2,942,20,12,0,52.25,1,0,1,0,0,10.161921,400
2,944,22,16,0,63,1,0,1,0,0,8.4547186,484
2,945,23,16,0,52.25,1,0,1,0,0,7.6580224,529
2,947,24,13,0,59.75,1,0,1,0,0,21.884712,576
2,948,19,12,0,42.75,1,0,1,0,0,17.185841,361
2,949,19,12,0,49.25,1,0,1,0,0,8.1295357,361
2,951,18,12,0,45,1,0,1,0,0,6.0971522,324
2,955,23,12,0,50.75,1,0,1,0,0,15.771297,529
2,957,20,12,0,42.5,0,0,1,0,0,16.665548,400
2,962,20,12,0,54,1,0,1,0,0,10.096884,400
2,963,19,12,0,48.75,1,0,1,0,0,8.9424906,361
2,965,24,12,0,40,1,0,1,0,0,8.5360117,576
2,966,20,12,0,38.75,1,0,1,0,0,6.4711108,400
2,968,21,12,0,52.5,1,0,1,0,0,12.503226,441
2,970,22,12,0,54.5,1,0,1,0,0,14.633165,484
2,976,24,16,0,58.25,1,0,1,0,0,7.5604677,576
2,980,23,12,0,50.5,1,0,1,0,0,17.852457,529
2,981,21,12,0,42.25,1,0,1,0,0,10.974874,441
2,982,19,12,0,49.5,1,0,1,0,0,6.5036287,361
2,987,22,13,0,61.25,1,0,1,0,0,8.9424906,484
2,988,22,12,1,34.25,1,0,0,0,1,5.4467878,484
2,990,22,12,0,55,1,0,1,0,0,9.7554436,484
2,991,19,12,0,45.75,1,0,1,0,0,8.3896799,361
2,995,24,9,0,59.5,1,0,1,0,0,7.7230587,576
2,996,21,12,0,43,1,0,1,0,0,7.1539917,441
2,998,24,12,0,62.5,1,0,1,0,0,6.8288093,576
2,1007,24,12,0,56,1,0,1,0,0,11.381349,576
2,1011,19,12,0,46.75,1,0,1,0,0,10.568398,361
2,1016,21,12,0,45.5,1,0,1,0,0,12.194304,441
2,1035,18,11,0,43.75,1,0,1,0,0,2.5689328,324
2,1037,20,12,0,48.5,1,0,1,0,0,3.3981457,400
2,1042,19,12,0,45.25,1,0,1,0,0,5.6906743,361
2,1045,23,12,0,53.75,1,0,1,0,0,9.7554436,529
2,1050,20,14,0,59.75,1,0,0,0,1,8.1295357,400
2,1056,22,12,0,39,1,0,1,0,0,5.8044872,484
2,1057,24,10,1,28.25,1,0,1,0,0,5.5280843,576
2,1059,24,12,1,37.75,1,0,1,0,0,7.5929871,576
2,1060,22,12,0,48.5,1,0,1,0,0,6.5036287,484
2,1061,23,12,0,58.5,1,0,1,0,0,17.332172,529
2,1062,23,12,0,59.75,0,0,1,0,0,12.60078,529
2,1063,21,12,0,52.25,1,0,0,0,1,6.0483742,441
2,1065,23,12,0,55.75,1,0,1,0,0,9.3489666,529
2,1068,24,9,1,29.5,1,0,1,0,0,7.3165827,576
2,1073,23,13,1,37,1,0,0,0,1,6.0971522,529
2,1074,20,12,1,36,1,0,0,0,1,6.8288093,400
2,1077,21,8,0,31.75,1,0,0,0,1,7.6742821,441
2,1079,21,14,1,41,1,0,0,0,1,6.8450704,441
2,1083,22,14,0,57.5,1,0,0,0,1,5.6093798,484
2,1084,25,9,0,39.5,1,0,0,0,1,11.381349,625
2,1085,21,12,0,52.5,1,0,0,0,1,6.5036287,441
2,1087,18,12,0,63.75,1,0,0,0,1,7.3165827,324
2,1089,19,8,0,31.25,0,0,0,0,1,5.1378655,361
2,1090,17,9,0,35,0,0,0,0,1,5.4467878,289
2,1091,24,10,0,50.25,0,0,0,0,1,6.4223323,576
2,1094,23,12,0,48,0,0,0,0,1,8.5360117,529
2,1095,19,12,0,50,1,0,0,0,1,6.5036287,361
2,1096,24,11,0,39,1,0,0,0,1,7.0401783,576
2,1102,24,14,0,49.75,1,0,0,0,1,18.340235,576
2,1107,25,12,0,53,1,0,0,0,1,9.7554436,625
2,1109,19,12,0,55.75,1,0,0,0,1,6.5036287,361
2,1111,25,12,0,53,1,0,0,0,1,12.682077,625
2,1134,18,11,0,52,1,0,0,0,1,6.5849242,324
2,1137,23,13,0,56,1,0,0,0,1,9.137599,529
2,1138,25,15,0,57.75,1,0,0,0,1,8.8774529,625
2,1140,23,16,0,54,1,0,0,0,1,11.722793,529
2,1141,23,12,0,42.25,1,0,0,0,1,5.2841992,529
2,1143,22,16,0,58,1,0,0,0,1,4.0647678,484
2,1144,20,11,0,58,1,0,0,0,1,8.1295357,400
2,1147,20,12,0,53.75,1,0,0,0,1,10.161921,400
2,1152,20,12,1,29.5,1,0,0,0,1,5.2841992,400
2,1154,23,14,1,49.75,1,0,0,0,1,10.942356,529
2,1156,24,12,1,53.25,1,0,0,0,1,7.1702514,576
2,1158,21,14,1,40.25,1,0,0,0,1,12.015455,441
2,1163,23,10,0,42.25,1,0,0,0,1,4.9590158,529
2,1166,20,11,1,46.25,1,0,0,0,1,4.406209,400
2,1169,23,12,0,55.25,1,0,0,0,1,13.755176,529
2,1170,20,12,0,47,1,0,0,0,1,10.942356,400
2,1171,19,12,0,44,1,0,0,0,1,10.600912,361
2,1172,22,12,0,55,1,0,0,0,1,8.7798996,484
2,1180,23,13,0,41.5,1,0,0,0,1,10.161921,529
2,1181,25,13,0,55.25,1,0,0,0,1,9.3652248,625
2,1184,24,16,0,61.75,1,0,0,0,1,20.09621,576
2,1189,23,14,1,46.25,1,0,0,0,1,6.9913998,529
2,1190,22,12,1,40,1,0,0,0,1,9.5440741,484
2,1194,24,12,1,41.5,1,1,0,0,0,7.5929871,576
2,1200,21,15,0,48,1,0,0,0,1,8.1295357,441
2,1202,22,16,1,37.75,1,0,0,0,1,7.7718339,484
2,1204,20,8,0,31.25,1,0,0,0,1,11.722793,400
2,1205,19,8,0,29.75,1,0,0,0,1,7.9994631,361
2,1208,24,16,1,60.25,1,1,0,0,0,21.104277,576
2,1221,22,12,1,27.5,1,0,0,0,1,6.3572969,484
2,1230,24,12,0,43,1,0,0,0,1,6.8775878,576
2,1237,22,12,0,45.25,1,0,0,0,1,8.3734207,484
2,1245,21,12,0,41,1,0,0,0,1,8.1295357,441
2,1252,24,16,0,53.75,1,0,0,0,1,14.454314,576
2,1253,18,12,0,48.75,1,0,0,0,1,6.1621881,324
2,1254,20,12,0,50.75,1,0,0,0,1,6.9913998,400
2,1255,19,13,0,61.75,1,0,0,0,1,12.275596,361
2,1256,19,12,0,39.75,1,0,0,0,1,6.5036287,361
2,1257,17,9,0,43.5,1,0,0,0,1,5.4467878,289
2,1260,22,9,0,35.75,1,0,0,0,1,8.9424906,484
2,1261,23,14,0,55.5,1,0,0,0,1,8.5360117,529
2,1263,21,12,0,53.75,1,0,0,0,1,5.6581559,441
2,1264,21,12,0,56.75,1,0,0,0,1,5.0403118,441
2,1268,22,16,0,62.75,1,0,0,0,1,6.2597418,484
2,1269,21,15,1,55,1,0,0,0,1,13.820211,441
2,1275,23,10,0,30.5,1,0,0,0,1,5.5443435,529
2,1278,21,12,0,40.75,1,0,0,0,1,8.1295357,441
2,1279,23,15,0,58.25,0,0,0,0,1,9.4465208,529
2,1288,24,14,1,38,1,0,0,0,1,5.8207488,576
2,1289,18,12,1,40.75,1,0,0,0,1,6.8450704,324
2,1294,18,12,1,50.5,1,0,0,0,1,5.4467878,324
2,1299,23,16,1,48.75,1,0,0,0,1,9.1863766,529
2,1300,17,7,0,39.25,0,0,0,0,1,5.4467878,289
2,1309,20,13,0,53.25,1,0,0,0,1,6.5036287,400
2,1311,24,16,0,52.75,1,0,0,0,1,21.429459,576
2,1314,19,11,1,32.25,1,0,0,0,1,5.6906743,361
2,1316,20,9,0,45,0,0,0,0,1,16.259071,400
2,1318,24,8,0,45,0,0,0,0,1,8.5847902,576
2,1321,21,12,0,54,1,0,0,0,1,6.5036287,441
2,1325,23,16,0,58.5,0,0,0,0,1,9.2026329,529
2,1328,20,11,0,35.5,0,0,0,0,1,4.7151303,400
2,1334,23,12,0,57.25,0,0,0,0,1,18.015053,529
2,1335,21,12,0,41.75,0,0,0,0,1,8.0319815,441
2,1337,24,8,0,36.5,0,0,0,0,1,12.958482,576
2,1340,24,11,0,42,0,0,0,0,1,4.8289447,576
2,1342,22,9,0,31,0,0,0,0,1,4.3249116,484
2,1343,20,9,0,45,0,0,0,0,1,8.1295357,400
2,1345,23,12,0,54.75,1,0,0,0,1,14.551866,529
2,1346,19,12,0,40.5,1,0,0,0,1,8.2758675,361
2,1347,20,14,0,50.5,1,0,0,0,1,7.3165827,400
2,1353,18,12,0,47.5,1,0,0,0,1,7.1214747,324
2,1357,25,12,0,34.25,1,0,0,0,1,11.999194,625
2,1358,21,14,0,44.5,1,0,0,0,1,11.869124,441
2,1359,24,14,0,54,1,0,0,0,1,10.422064,576
2,1360,25,12,0,48.5,1,0,0,0,1,7.0239191,625
2,1361,18,8,0,41.5,1,0,0,0,1,4.2273593,324
2,1366,23,12,0,48.25,1,0,0,0,1,10.161921,529
2,1371,21,12,0,44.75,1,0,0,0,1,5.6581559,441
2,1387,20,11,1,32.5,0,0,0,0,1,5.9345622,400
2,1393,23,12,0,55.25,0,0,0,0,1,20.811611,529
2,1394,22,12,0,56,0,0,0,0,1,9.4465208,484
2,1417,17,9,0,40.75,1,0,0,0,1,5.1541247,289
2,1421,20,13,0,56,1,0,0,0,1,10.974874,400
2,1426,20,12,0,49.75,1,0,0,0,1,8.1295357,400
2,1429,24,15,0,56.75,1,0,0,0,1,12.178045,576
2,1431,19,12,0,43.75,1,0,0,0,1,11.21876,361
2,1434,20,11,0,31.25,1,0,0,0,1,9.7554436,400
2,1438,19,11,1,34,1,0,0,0,1,6.9101057,361
2,1440,19,12,1,36.25,1,0,0,0,1,5.7719712,361
2,1443,18,12,0,60,1,0,0,0,1,6.6662188,324
2,1448,23,12,1,33,1,0,0,0,1,14.226686,529
2,1456,18,8,0,46.75,0,0,0,0,1,6.6662188,324
2,1458,22,12,0,49.5,1,0,0,0,1,11.381349,484
2,1460,23,12,0,51.5,1,0,1,0,0,5.6744165,529
2,1462,24,10,0,51.25,1,0,0,0,1,11.495165,576
2,1468,24,12,0,50,1,0,0,0,1,23.478096,576
2,1474,24,13,0,55.25,1,0,0,0,1,9.6578894,576
2,1476,18,12,0,47.75,1,0,0,0,1,7.3165827,324
2,1480,23,14,1,34,1,0,0,0,1,8.1295357,529
2,1481,24,16,1,53.25,1,0,0,0,1,10.958615,576
2,1482,23,12,1,32,1,0,0,0,1,6.7637744,529
2,1487,19,13,1,48.25,1,0,0,0,1,8.162055,361
2,1492,25,14,0,60,1,0,0,0,1,9.3652248,625
2,1495,24,12,0,44.25,0,0,0,0,1,8.7798996,576
2,1497,23,16,0,63.25,1,0,0,0,1,13.283658,529
2,1499,24,12,0,51.75,0,0,0,0,1,7.3328414,576
2,1500,22,12,0,43.5,0,0,0,0,1,14.064098,484
2,1505,23,14,0,59.5,1,0,0,0,1,8.1945705,529
2,1507,20,12,0,50.25,1,0,0,0,1,7.3653579,400
2,1508,17,12,0,62,1,0,0,0,1,6.5036287,289
2,1511,21,14,0,54.5,1,0,0,0,1,5.4955654,441
2,1513,20,12,0,41.25,1,0,0,0,1,9.7554436,400
